Order Date,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Month,Profit Margin
,AH-10195,Corporate,South,Office Supplies,Supplies,961.48,5,-204.3145,,-0.2125
,NZ-18565,Home Office,East,Office Supplies,Fasteners,19.096,7,6.6836,,0.35000000000000003
,NZ-18565,Home Office,East,Office Supplies,Labels,18.496,8,6.2424,,0.3375
,NZ-18565,Home Office,East,Technology,Accessories,255.984,2,54.3966,,0.2125
,NZ-18565,Home Office,East,Furniture,Bookcases,86.97,3,-48.7032,,-0.56
,KL-16555,Corporate,West,Furniture,Furnishings,300.416,8,78.8592,,0.2625
,KL-16555,Corporate,West,Furniture,Chairs,230.352,3,20.1558,,0.0875
,KL-16555,Corporate,West,Furniture,Furnishings,218.352,3,-24.5646,,-0.11249999999999999
,KL-16555,Corporate,West,Office Supplies,Binders,78.6,5,-62.88,,-0.8
,KL-16555,Corporate,West,Office Supplies,Fasteners,27.552,3,9.2988,,0.3375
,JD-15895,Corporate,East,Office Supplies,Paper,32.4,5,15.552,,0.48
,JD-15895,Corporate,East,Office Supplies,Storage,1082.48,8,10.8248,,0.01
,JD-15895,Corporate,East,Office Supplies,Paper,56.91,3,27.3168,,0.48000000000000004
,JD-15895,Corporate,East,Furniture,Furnishings,77.6,4,38.024,,0.49000000000000005
,JD-15895,Corporate,East,Office Supplies,Binders,14.28,1,6.5688,,0.4600000000000001
,JH-15910,Consumer,Central,Furniture,Tables,219.075,3,-131.445,,-0.6
2015-05-04,AS-10225,Corporate,East,Furniture,Furnishings,26.8,2,12.864,2015-05,0.48000000000000004
,KB-16600,Corporate,Central,Office Supplies,Art,9.84,3,2.8536,,0.29000000000000004
2014-06-01,CR-12625,Home Office,East,Office Supplies,Binders,45.48,3,20.9208,2014-06,0.46
2014-06-01,CR-12625,Home Office,East,Office Supplies,Art,289.2,6,83.868,2014-06,0.29
,SH-20395,Consumer,South,Office Supplies,Art,4.89,1,2.0049,,0.41000000000000003
2016-09-12,BP-11185,Corporate,West,Furniture,Furnishings,15.136,4,3.5948,2016-09,0.23750000000000002
2016-09-12,BP-11185,Corporate,West,Furniture,Chairs,466.768,2,52.5114,2016-09,0.11250000000000002
2016-09-12,BP-11185,Corporate,West,Furniture,Furnishings,15.232,1,1.7136,2016-09,0.1125
2016-09-12,BP-11185,Corporate,West,Office Supplies,Labels,6.264,3,2.0358,2016-09,0.325
,TS-21205,Corporate,East,Furniture,Furnishings,87.54,3,37.6422,,0.43
2014-08-09,AG-10525,Corporate,South,Technology,Phones,178.384,2,22.298,2014-08,0.125
2014-08-09,AG-10525,Corporate,South,Office Supplies,Paper,15.552,3,5.4432,2014-08,0.35000000000000003
,SP-20860,Corporate,East,Office Supplies,Art,99.136,4,8.6744,,0.08750000000000001
2014-11-04,NM-18445,Home Office,East,Furniture,Chairs,135.882,1,24.1568,2014-11,0.17777777777777778
2014-11-04,NM-18445,Home Office,East,Technology,Machines,3991.98,2,1995.99,2014-11,0.5
2014-11-04,NM-18445,Home Office,East,Technology,Phones,275.94,6,80.0226,2014-11,0.29
2014-11-04,NM-18445,Home Office,East,Technology,Accessories,360.0,4,129.6,2014-11,0.36
2014-11-04,NM-18445,Home Office,East,Office Supplies,Storage,43.57,1,13.071,2014-11,0.3
,FA-14230,Corporate,West,Office Supplies,Fasteners,7.16,2,3.58,,0.5
,GK-14620,Corporate,West,Office Supplies,Binders,251.52,6,81.744,,0.325
,GK-14620,Corporate,West,Technology,Accessories,99.99,1,34.9965,,0.35
2017-11-03,DJ-13510,Corporate,South,Furniture,Furnishings,15.992,1,0.9995,2017-11,0.0625
,PO-18850,Consumer,East,Technology,Phones,290.898,3,-67.8762,,-0.2333333333333333
,PO-18850,Consumer,East,Office Supplies,Storage,54.224,2,3.389,,0.0625
,PO-18850,Consumer,East,Furniture,Chairs,786.744,4,-258.5016,,-0.32857142857142857
,PO-18850,Consumer,East,Office Supplies,Labels,100.24,10,33.831,,0.3375
,PO-18850,Consumer,East,Office Supplies,Binders,37.764,6,-27.6936,,-0.7333333333333333
,JL-15850,Consumer,East,Technology,Phones,82.8,2,-20.7,,-0.25
,JL-15850,Consumer,East,Office Supplies,Binders,20.724,2,-13.816,,-0.6666666666666667
,JL-15850,Consumer,East,Office Supplies,Binders,4.896,3,-3.4272,,-0.7000000000000001
2015-09-01,DB-13615,Consumer,West,Office Supplies,Binders,4.752,1,1.6038,2015-09,0.33749999999999997
2015-09-01,DB-13615,Consumer,West,Technology,Copiers,959.984,2,335.9944,2015-09,0.35
2015-09-01,DB-13615,Consumer,West,Office Supplies,Binders,14.368,4,4.49,2015-09,0.3125
2014-07-12,AC-10420,Corporate,West,Office Supplies,Binders,7.712,2,2.7956,2014-07,0.3625
2014-07-12,AC-10420,Corporate,West,Furniture,Tables,698.352,3,-17.4588,2014-07,-0.025
,KL-16645,Consumer,West,Office Supplies,Fasteners,4.96,4,2.3312,,0.47
,JD-15895,Corporate,East,Office Supplies,Art,17.856,4,1.116,,0.0625
,JD-15895,Corporate,East,Office Supplies,Binders,509.97,10,-407.976,,-0.7999999999999999
,JD-15895,Corporate,East,Office Supplies,Fasteners,30.992,13,10.0724,,0.325
,JD-15895,Corporate,East,Technology,Phones,71.928,12,8.3916,,0.11666666666666668
,CS-12130,Consumer,Central,Office Supplies,Storage,88.8,4,-2.22,,-0.025
,CC-12550,Consumer,West,Technology,Phones,47.976,3,4.7976,,0.1
2017-07-08,TD-20995,Consumer,East,Office Supplies,Art,7.56,3,3.0996,2017-07,0.41000000000000003
2017-07-08,TD-20995,Consumer,East,Office Supplies,Paper,24.56,2,11.5432,2017-07,0.47000000000000003
2017-07-08,TD-20995,Consumer,East,Office Supplies,Art,12.96,2,4.1472,2017-07,0.31999999999999995
2016-09-01,AB-10060,Home Office,East,Technology,Accessories,6.79,1,2.3086,2016-09,0.34
2016-09-01,AB-10060,Home Office,East,Office Supplies,Paper,24.56,2,11.5432,2016-09,0.47000000000000003
2016-09-01,AB-10060,Home Office,East,Office Supplies,Binders,3.048,1,1.0668,2016-09,0.35
2016-09-01,AB-10060,Home Office,East,Office Supplies,Paper,49.12,4,23.0864,2016-09,0.47000000000000003
2016-09-01,AB-10060,Home Office,East,Office Supplies,Binders,4355.168,4,1415.4296,2016-09,0.325
2016-04-08,JL-15505,Consumer,East,Furniture,Bookcases,388.704,6,-4.8588,2016-04,-0.012499999999999999
2016-04-08,JL-15505,Consumer,East,Office Supplies,Envelopes,8.26,2,3.7996,2016-04,0.46
2016-04-08,JL-15505,Consumer,East,Office Supplies,Art,17.04,4,6.9864,2016-04,0.41000000000000003
2016-04-08,JL-15505,Consumer,East,Office Supplies,Paper,34.4,5,15.824,2016-04,0.46
,HK-14890,Corporate,South,Office Supplies,Paper,36.24,5,11.325,,0.31249999999999994
2017-03-08,VB-21745,Corporate,South,Office Supplies,Appliances,647.84,8,168.4384,2017-03,0.26
2017-03-08,VB-21745,Corporate,South,Office Supplies,Labels,20.7,2,9.936,2017-03,0.48000000000000004
,KW-16435,Consumer,East,Office Supplies,Labels,20.7,2,9.936,,0.48000000000000004
,KW-16435,Consumer,East,Furniture,Chairs,488.646,3,86.8704,,0.17777777777777778
,KW-16435,Consumer,East,Office Supplies,Art,5.56,2,1.4456,,0.26
,KW-16435,Consumer,East,Furniture,Furnishings,47.12,8,20.7328,,0.44000000000000006
,JD-16060,Consumer,West,Office Supplies,Storage,211.96,4,8.4784,,0.04
,MK-17905,Corporate,East,Office Supplies,Binders,23.2,4,10.44,,0.45
,MK-17905,Corporate,East,Office Supplies,Supplies,7.36,2,0.1472,,0.02
,MK-17905,Corporate,East,Office Supplies,Storage,104.79,7,29.3412,,0.27999999999999997
,MK-17905,Corporate,East,Furniture,Bookcases,1043.92,4,271.4192,,0.25999999999999995
,GT-14755,Consumer,Central,Office Supplies,Paper,25.92,5,9.396,,0.3625
,GT-14755,Consumer,Central,Office Supplies,Storage,53.424,3,4.6746,,0.0875
,AG-10900,Consumer,West,Office Supplies,Binders,8.16,5,-5.712,,-0.7
,AG-10900,Consumer,West,Technology,Accessories,1023.936,8,179.1888,,0.175
,AG-10900,Consumer,West,Office Supplies,Art,9.24,1,0.924,,0.1
,AG-10900,Consumer,West,Technology,Accessories,479.04,10,-29.94,,-0.0625
,MM-18280,Corporate,Central,Office Supplies,Paper,99.136,4,30.98,,0.3125
,AR-10405,Corporate,East,Furniture,Tables,1488.424,7,-297.6848,,-0.2
,RA-19915,Consumer,Central,Office Supplies,Appliances,8.652,3,-20.3322,,-2.35
,RA-19915,Consumer,Central,Office Supplies,Storage,23.832,3,2.6811,,0.11249999999999999
,RA-19915,Consumer,Central,Office Supplies,Binders,12.176,4,-18.8728,,-1.55
,AS-10285,Corporate,West,Office Supplies,Paper,50.96,7,25.48,,0.5
,AS-10285,Corporate,West,Office Supplies,Binders,49.536,3,17.3376,,0.35
,LA-16780,Corporate,Central,Technology,Accessories,41.9,2,8.799,,0.21
,DO-13435,Consumer,South,Furniture,Tables,375.4575,3,-157.0095,,-0.4181818181818182
,DO-13435,Consumer,South,Technology,Accessories,83.976,3,-1.0497,,-0.0125
2015-12-03,DK-13225,Corporate,East,Technology,Machines,482.34,4,-337.638,2015-12,-0.7
2015-12-03,DK-13225,Corporate,East,Furniture,Furnishings,2.96,1,0.777,2015-12,0.2625
,NG-18430,Consumer,East,Office Supplies,Art,2.624,1,0.4264,,0.1625
2017-12-11,MV-18190,Consumer,East,Office Supplies,Binders,23.36,4,7.884,2017-12,0.3375
2017-12-11,MV-18190,Consumer,East,Technology,Accessories,39.98,2,13.5932,2017-12,0.34
,JG-15115,Consumer,West,Technology,Phones,246.384,2,27.7182,,0.1125
,JG-15115,Consumer,West,Technology,Copiers,1799.97,3,701.9883,,0.38999999999999996
2014-06-07,BP-11095,Corporate,Central,Office Supplies,Binders,12.462,3,-20.5623,2014-06,-1.6500000000000001
,VP-21730,Home Office,West,Office Supplies,Binders,75.792,3,25.5798,,0.33749999999999997
,SS-20140,Corporate,East,Office Supplies,Storage,49.96,2,9.4924,,0.19
,SS-20140,Corporate,East,Office Supplies,Paper,12.96,2,6.2208,,0.4799999999999999
,HP-14815,Home Office,Central,Office Supplies,Supplies,70.12,4,21.036,,0.3
2016-09-08,AG-10675,Consumer,Central,Office Supplies,Storage,35.952,3,3.5952,2016-09,0.1
2016-09-08,AG-10675,Consumer,Central,Furniture,Bookcases,2396.2656,4,-317.1528,2016-09,-0.1323529411764706
2016-09-08,AG-10675,Consumer,Central,Office Supplies,Storage,131.136,4,-32.784,2016-09,-0.25
2016-09-08,AG-10675,Consumer,Central,Technology,Accessories,57.584,2,0.7198,2016-09,0.012499999999999999
,LF-17185,Consumer,South,Office Supplies,Paper,9.568,2,3.4684,,0.3625
,SP-20650,Corporate,South,Office Supplies,Art,39.072,6,9.768,,0.25
,RF-19840,Consumer,East,Office Supplies,Appliances,35.91,3,9.6957,,0.27
2017-12-08,KH-16510,Consumer,West,Technology,Accessories,179.95,5,37.7895,2017-12,0.21
2017-12-08,KH-16510,Consumer,West,Technology,Copiers,1199.976,3,434.9913,2017-12,0.3625
2017-12-08,KH-16510,Consumer,West,Office Supplies,Paper,27.15,5,13.3035,2017-12,0.49
2017-12-08,KH-16510,Consumer,West,Furniture,Tables,1004.024,7,-112.9527,2017-12,-0.11249999999999999
2017-12-08,KH-16510,Consumer,West,Office Supplies,Paper,9.68,1,4.6464,2017-12,0.48
2017-12-08,KH-16510,Consumer,West,Office Supplies,Labels,28.35,9,13.608,2017-12,0.48
2017-12-08,KH-16510,Consumer,West,Office Supplies,Paper,55.98,1,27.4302,2017-12,0.49
2017-12-08,KH-16510,Consumer,West,Furniture,Bookcases,1336.829,13,31.4548,2017-12,0.023529411764705882
2017-12-08,KH-16510,Consumer,West,Furniture,Chairs,113.568,2,-18.4548,2017-12,-0.1625
2017-11-03,KC-16675,Corporate,West,Office Supplies,Paper,139.86,7,65.7342,2017-11,0.47
2017-11-03,KC-16675,Corporate,West,Furniture,Chairs,307.136,4,26.8744,2017-11,0.0875
,CJ-12010,Consumer,West,Office Supplies,Art,95.92,8,25.8984,,0.26999999999999996
,PB-19150,Consumer,West,Furniture,Chairs,383.8,5,38.38,,0.1
2017-11-06,VB-21745,Corporate,South,Office Supplies,Paper,5.78,1,2.8322,2017-11,0.48999999999999994
2017-03-04,SP-20860,Corporate,West,Office Supplies,Art,9.32,4,2.7028,2017-03,0.29
2017-03-04,SP-20860,Corporate,West,Office Supplies,Envelopes,15.25,1,7.015,2017-03,0.45999999999999996
,JE-15745,Consumer,West,Technology,Accessories,196.752,6,56.5662,,0.2875
,MP-17965,Corporate,East,Furniture,Furnishings,56.56,4,14.7056,,0.26
,MP-17965,Corporate,East,Office Supplies,Storage,32.7,3,8.502,,0.26
,NF-18385,Consumer,South,Furniture,Chairs,866.4,4,225.264,,0.26
,JM-15265,Corporate,Central,Furniture,Furnishings,28.4,2,11.076,,0.39
,JM-15265,Corporate,Central,Office Supplies,Binders,287.92,8,138.2016,,0.48000000000000004
2014-09-12,SD-20485,Home Office,East,Technology,Machines,69.99,1,30.0957,2014-09,0.43000000000000005
2017-10-01,KH-16630,Corporate,Central,Office Supplies,Art,6.672,6,0.5004,2017-10,0.075
,RB-19795,Home Office,South,Office Supplies,Binders,189.588,2,-145.3508,,-0.7666666666666666
,RB-19795,Home Office,South,Technology,Accessories,408.744,7,76.6395,,0.18749999999999997
,RB-19795,Home Office,South,Technology,Accessories,291.96,5,54.7425,,0.1875
,RB-19795,Home Office,South,Office Supplies,Storage,4.768,2,-0.7748,,-0.1625
2016-06-06,DB-13060,Consumer,East,Office Supplies,Storage,714.3,5,207.147,2016-06,0.29
,MK-18160,Consumer,South,Office Supplies,Binders,4.812,2,-3.6892,,-0.7666666666666666
,MK-18160,Consumer,South,Technology,Accessories,247.8,5,-18.585,,-0.075
2016-06-12,PO-19180,Home Office,Central,Technology,Machines,1007.979,3,43.1991,2016-06,0.04285714285714286
2016-06-12,PO-19180,Home Office,Central,Office Supplies,Paper,313.488,7,113.6394,2016-06,0.3625
,BB-11545,Corporate,Central,Office Supplies,Paper,31.872,8,11.5536,,0.3625
,CV-12805,Corporate,East,Furniture,Chairs,207.846,3,2.3094,,0.011111111111111112
2016-09-05,PK-19075,Consumer,Central,Furniture,Furnishings,12.22,1,3.666,2016-09,0.3
2016-09-05,PK-19075,Consumer,Central,Office Supplies,Storage,194.94,3,23.3928,2016-09,0.12000000000000001
2016-09-05,PK-19075,Consumer,Central,Office Supplies,Storage,70.95,3,20.5755,2016-09,0.29000000000000004
2016-09-05,PK-19075,Consumer,Central,Office Supplies,Paper,91.36,4,42.0256,2016-09,0.45999999999999996
2016-09-05,PK-19075,Consumer,Central,Furniture,Chairs,242.94,3,29.1528,2016-09,0.12
2016-09-05,PK-19075,Consumer,Central,Office Supplies,Labels,22.05,7,10.584,2016-09,0.48
,TB-21595,Consumer,Central,Furniture,Furnishings,2.91,1,1.3677,,0.47
2016-04-01,RB-19360,Consumer,East,Office Supplies,Art,59.52,3,15.4752,2016-04,0.25999999999999995
2016-04-01,RB-19360,Consumer,East,Office Supplies,Storage,161.94,3,9.7164,2016-04,0.060000000000000005
2016-04-01,RB-19360,Consumer,East,Office Supplies,Art,263.88,6,71.2476,2016-04,0.27
2016-04-01,RB-19360,Consumer,East,Office Supplies,Art,30.48,3,7.9248,2016-04,0.26
2016-04-01,RB-19360,Consumer,East,Office Supplies,Art,9.84,3,2.8536,2016-04,0.29000000000000004
2016-04-01,RB-19360,Consumer,East,Technology,Phones,35.12,4,9.1312,2016-04,0.26
,EB-13705,Corporate,East,Furniture,Tables,284.364,2,-75.8304,,-0.26666666666666666
,EB-13705,Corporate,East,Office Supplies,Storage,665.408,2,66.5408,,0.1
,KH-16630,Corporate,Central,Technology,Accessories,63.88,4,24.9132,,0.38999999999999996
2014-02-12,SC-20095,Consumer,West,Furniture,Chairs,129.568,2,-24.294,2014-02,-0.1875
,NF-18385,Consumer,Central,Furniture,Chairs,747.558,3,-96.1146,,-0.12857142857142856
,NF-18385,Consumer,Central,Office Supplies,Envelopes,8.928,2,3.348,,0.37499999999999994
,JH-15985,Consumer,West,Office Supplies,Appliances,103.92,4,36.372,,0.35
,JH-15985,Consumer,West,Technology,Accessories,899.91,9,377.9622,,0.42
,JH-15985,Consumer,West,Office Supplies,Binders,51.312,3,18.6006,,0.36250000000000004
,TN-21040,Home Office,West,Furniture,Furnishings,23.56,5,7.068,,0.3
,TN-21040,Home Office,West,Furniture,Tables,1272.63,6,-814.4832,,-0.6399999999999999
,TN-21040,Home Office,West,Office Supplies,Binders,28.485,5,-20.889,,-0.7333333333333333
,TN-21040,Home Office,West,Office Supplies,Supplies,185.376,2,-34.758,,-0.1875
,TN-21040,Home Office,West,Office Supplies,Appliances,78.272,2,5.8704,,0.075
,JS-15940,Home Office,Central,Furniture,Furnishings,254.744,7,-312.0614,,-1.2249999999999999
,DS-13180,Corporate,Central,Furniture,Bookcases,205.3328,2,-36.2352,,-0.17647058823529413
,CC-12670,Consumer,Central,Office Supplies,Binders,4.788,3,-7.9002,,-1.65
,MH-17785,Corporate,East,Office Supplies,Paper,55.48,1,26.6304,,0.48000000000000004
2014-11-09,JP-15520,Consumer,West,Office Supplies,Storage,340.92,3,3.4092,2014-11,0.009999999999999998
2014-11-09,JP-15520,Consumer,West,Furniture,Bookcases,222.666,2,10.4784,2014-11,0.04705882352941177
2014-11-09,JP-15520,Consumer,West,Technology,Phones,703.968,4,87.996,2014-11,0.125
2014-11-09,JP-15520,Consumer,West,Office Supplies,Storage,92.52,6,24.9804,2014-11,0.27
2014-11-09,JP-15520,Consumer,West,Office Supplies,Paper,62.65,7,28.819,2014-11,0.46
2014-11-09,JP-15520,Consumer,West,Office Supplies,Paper,94.85,5,45.528,2014-11,0.48000000000000004
2016-07-12,KH-16690,Corporate,West,Technology,Phones,95.76,6,7.182,2016-07,0.075
,JE-15475,Consumer,East,Furniture,Furnishings,40.2,3,19.296,,0.4799999999999999
,JG-15805,Corporate,East,Office Supplies,Art,14.7,5,6.615,,0.45
,JG-15805,Corporate,East,Office Supplies,Storage,704.25,5,84.51,,0.12000000000000001
2014-10-06,XP-21865,Consumer,West,Technology,Accessories,9.09,3,1.9089,2014-10,0.21000000000000002
,EM-14065,Consumer,East,Office Supplies,Art,5.96,2,1.6688,,0.28
,EM-14065,Consumer,East,Technology,Accessories,159.98,2,57.5928,,0.36
2017-06-10,MT-18070,Home Office,West,Office Supplies,Labels,29.6,2,14.8,2017-06,0.5
2017-06-10,MT-18070,Home Office,West,Furniture,Bookcases,514.165,5,-30.245,2017-06,-0.05882352941176471
2017-06-10,MT-18070,Home Office,West,Technology,Phones,279.96,5,17.4975,2017-06,0.0625
,SA-20830,Consumer,Central,Technology,Phones,2735.952,6,341.994,,0.125
2014-06-09,CW-11905,Home Office,Central,Technology,Phones,7.992,1,0.5994,2014-06,0.07500000000000001
2014-06-09,CW-11905,Home Office,Central,Technology,Accessories,63.984,2,10.3974,2014-06,0.16249999999999998
2014-06-09,CW-11905,Home Office,Central,Office Supplies,Art,70.368,2,6.1572,2014-06,0.0875
,AJ-10960,Consumer,East,Office Supplies,Storage,449.15,5,8.983,,0.020000000000000004
,AJ-10960,Consumer,East,Office Supplies,Envelopes,11.07,3,5.0922,,0.46
2016-05-09,SS-20590,Consumer,West,Technology,Accessories,93.98,2,13.1572,2016-05,0.13999999999999999
,RO-19780,Consumer,South,Furniture,Tables,189.882,3,-94.941,,-0.5
,MD-17350,Consumer,South,Office Supplies,Envelopes,105.42,2,51.6558,,0.49
,SC-20095,Consumer,West,Office Supplies,Binders,119.616,8,40.3704,,0.33749999999999997
,SC-20095,Consumer,West,Furniture,Furnishings,255.76,4,81.8432,,0.32
,SC-20095,Consumer,West,Furniture,Chairs,241.568,2,18.1176,,0.075
,SC-20095,Consumer,West,Furniture,Furnishings,69.3,9,22.869,,0.33
,MY-17380,Corporate,West,Office Supplies,Binders,22.62,2,-15.08,,-0.6666666666666666
,MY-17380,Corporate,West,Office Supplies,Binders,14.952,2,-11.9616,,-0.8
,MY-17380,Corporate,West,Furniture,Chairs,801.568,2,50.098,,0.0625
,MY-17380,Corporate,West,Office Supplies,Binders,2.376,3,-1.9008,,-0.8
,MY-17380,Corporate,West,Office Supplies,Paper,32.792,1,11.8871,,0.3625
2017-11-12,EB-13705,Corporate,East,Office Supplies,Binders,15.92,5,5.373,2017-11,0.3375
,CM-12385,Consumer,South,Office Supplies,Art,2.74,1,0.7398,,0.26999999999999996
,CM-12385,Consumer,South,Office Supplies,Art,8.34,3,2.1684,,0.26
,CM-12385,Consumer,South,Office Supplies,Storage,46.74,3,11.685,,0.25
,CM-12385,Consumer,South,Office Supplies,Binders,6354.95,5,3177.475,,0.5
,LS-17245,Consumer,Central,Furniture,Furnishings,126.3,3,40.416,,0.32
,LS-17245,Consumer,Central,Technology,Accessories,38.04,2,12.1728,,0.32
,LF-17185,Consumer,East,Office Supplies,Art,7.152,3,0.7152,,0.09999999999999999
,BN-11515,Consumer,West,Office Supplies,Art,6.63,3,1.7901,,0.27
,BN-11515,Consumer,West,Office Supplies,Art,5.88,2,1.7052,,0.29000000000000004
,AD-10180,Home Office,West,Technology,Copiers,2999.95,5,1379.977,,0.4600000000000001
,AD-10180,Home Office,West,Office Supplies,Storage,51.45,3,13.8915,,0.27
,AD-10180,Home Office,West,Office Supplies,Paper,11.96,2,5.382,,0.44999999999999996
,AD-10180,Home Office,West,Office Supplies,Storage,1126.02,3,56.301,,0.05
,DB-13210,Consumer,Central,Technology,Accessories,18.392,1,5.2877,,0.28750000000000003
,DB-13210,Consumer,Central,Office Supplies,Storage,129.568,2,-25.9136,,-0.19999999999999998
,DB-13210,Consumer,Central,Office Supplies,Binders,14.112,9,-21.168,,-1.5
,MC-17605,Corporate,Central,Furniture,Tables,210.98,2,21.098,,0.1
,LH-17155,Consumer,West,Technology,Phones,55.176,3,-12.4146,,-0.225
,LH-17155,Consumer,West,Technology,Accessories,66.26,2,27.1666,,0.41
,BD-11605,Consumer,East,Office Supplies,Fasteners,22.2,5,10.434,,0.47
,PH-18790,Home Office,South,Furniture,Chairs,683.952,3,42.747,,0.0625
,PH-18790,Home Office,South,Furniture,Furnishings,45.696,3,5.1408,,0.1125
